0,0,0,0,0,0,0,0,1,portsweep
0,0,0,0,0,0,0,52,508,normal
0,0,0,0,0,0,0,268,4,normal
0,0,0,0,0,0,0,46,20,normal
0,0,0,0,0,0,0,205,43,normal
0,0,0,0,0,0,0,238,19,normal
0,0,0,0,0,0,0,256,13,normal
0,0,0,0,0,0,0,245,52,normal
0,0,0,0,0,0,0,362,10,normal
0,0,0,0,0,0,0,54,511,normal
0,0,0,0,0,0,0,328,4,normal
0,0,0,0,0,0,0,163,1,normal
0,0,0,0,0,0,0,105,1,normal
0,0,0,0,0,0,0,53,279,normal
0,0,0,0,0,0,0,204,17,normal
0,0,0,0,0,0,0,316,28,normal
0,0,0,0,0,0,0,52,509,normal
0,0,0,0,0,0,0,373,21,normal
0,0,0,0,0,0,0,6932,2,normal
0,0,0,0,0,0,0,232,12,normal
0,0,0,0,0,0,0,251,1,normal
0,0,0,0,0,0,0,287,25,normal
0,0,1,0,0,0,0,1055,2,normal
0,0,0,0,0,0,0,286,19,normal
0,0,0,0,0,0,0,321,23,normal
0,0,0,0,1,0,0,2,1,normal
0,0,0,0,0,0,0,22,3,normal
0,0,0,0,0,0,0,223,3,normal
0,0,0,0,0,0,0,237,16,normal
0,0,0,0,0,0,0,45,511,normal
0,0,0,0,0.02,0,0,0,1,portsweep
0,0,0,0,0,0,0,301,15,normal
0,0,0,0,0,0,0,44,187,normal
0,0,0,0,0,0,0,44,167,normal
0,0,0,0,0,0,0,197,17,normal
0,0,0,0,0,0,0,242,7,normal
0,0,0,0,0,0,0,350,5,normal
0,0,0,0,0,0,0,46,200,normal
0,0,0,0,0,0,0,52,511,normal
0,0,0,0,0,0,0,239,5,normal
0,0,0,0,0,0,0,207,14,normal
0,0,0,0,0,0,0,180,11,normal
0,0,0,0,0,0,0,339,11,normal
0,0,0,0,0,0,0,642,1,normal
0,0,0,0,0,0,0,55,511,normal
0,0,0,0,0,0,0,341,32,normal
0,0,0,0,0,0,0,42,12,normal
0,0,0,0,0,0,0,105,1,normal
0,0,0,0,0,0,0,285,7,normal
0,0,0,0,0,0,0,78202,15,normal
0,0,0,0,0,0,0,271,16,normal
3,0,12931,0,0,611,1,1164,1,normal
0,0,0,0,0,0,0,46,160,normal
0,0,0,0,0,0,0,1107,1,normal
0,0,0,0,0,0,0,4539,18,normal
0,0,20,0,0,0,0,241,1,normal
0,0,0,0,0,0,0,223,7,normal
0,0,0,0,0,0,0,205,14,normal
0,0,0,0,0,0,0,310,29,normal
0,0,0,0,0,0,0,221,37,normal
0,0,0,0,0,0,0,234,4,normal
0,0,0,0,0,0,0,56,510,normal
0,0,0,0,0,0,0,315,32,normal
0,0,0,0,0,0,0,358,36,normal
0,0,0,0,0,0,0,220,24,normal
0,0,0,0,0,0,0,245,15,normal
0,0,0,0,0,0,0,54,511,normal
0,0,0,0,0,0,0,268,4,normal
0,0,0,0,0,0,0,324,29,normal
0,0,0,0,0,0,0,1176,1,normal
0,0,0,0,0,0,0,222,7,normal
0,0,0,0,0,0,0,252,5,normal
0,0,0,0,0,0,0,236,4,normal
0,0,0,0,0,0,0,868,1,normal
0,0,0,0,0,0,0,0,1,normal
0,0,0,0,0,0,0,221,6,normal
0,0,0,0,0,0,0,28,80,normal
0,0,0,0,0,0,0,334,1,normal
0,0,0,0,0,0,0,239,2,normal
0,0,0,0,0,0,0,40008,3,normal
0,0,0,0,0,0,0,222,4,normal
0,0,0,0,0,0,0,206,9,normal
0,0,0,0,0,0,0,286,6,normal
0,0,0,0,0,0,0,272,9,normal
0,0,0,0,0,0,0,211,3,normal
0,0,0,0,0,0,0,0,1,normal
0,0,0,0,0,0,0,260,1,normal
0,0,0,0,0,0,0,1,11,normal
0,0,0,0,0,0,0,43,49,normal
0,0,0,0,0,0,0,218,19,normal
0,0,0,0,1,0,0,0,1,nmap
0,0,0,0,0,0,0,209,30,normal
0,0,0,0,0,0,0,283,9,normal
0,0,0,0,0,0,0,198,9,normal
0,0,0,0,0,0,0,483,2,normal
0,0,0,0,0,0,0,314,10,normal
0,0,0,0,0,0,0,317,21,normal
0,0,0,0,0,0,0,53,286,normal
0,0,0,0,0,0,0,315,16,normal
0,0,0,0,0,0,0,310,8,normal
0,0,3,0,0,0,0,0,2,normal
0,0,0,0,0,0,0,54,511,normal
0,0,0,0,0,0,0,341,4,normal
0,0,0,0,0,0,0,356,1,normal
0,0,0,0,0,0,0,207,14,normal
0,0,0,0,0,0,0,320,11,normal
0,0,0,0,0,0,0,44,177,normal
0,0,0,0,0,0,0,304,22,normal
0,0,0,0,0,0,0,340,9,normal
0,0,0,0,0,0,0,1,2,normal
0,0,0,0,0,0,0,43,172,normal
0,0,0,0,0,0,0,44,5,normal
0,0,0,0,0,0,0,36,1,normal
0,0,0,0,0,0,0,272,31,normal
0,0,0,0,0,0,0,321,10,normal
0,0,0,0,0.25,0,0,0,10,normal
0,0,0,0,0,0,0,279,4,normal
0,0,0,0,0,0,0,768,10,normal
0,0,0,0,0,0,0,264,3,normal
0,0,0,0,0,0,0,13,1,normal
0,0,0,0,0,0,0,222,11,normal
0,0,2,0,0,0,0,1397,3,normal
0,0,0,0,0,0,0,0,1,portsweep
0,0,0,0,0,0,0,252,2,normal
0,0,0,0,0,0,0,241,1,normal
0,0,0,0,0,0,0,236,4,normal
0,0,0,0,0,0,0,44,163,normal
0,0,0,0,0,0,0,247,10,normal
0,0,0,0,0,0,0,343,1,normal
0,0,0,0,0,0,0,293,3,normal
0,0,0,0,0,0,0,261,14,normal
0,0,0,0,0,0,0,351,36,normal
0,0,8,0,0,0,0,4255,1,normal
0,0,0,0,0,0,0,245,3,normal
0,0,0,0,0,0,0,205,16,normal
0,0,0,0,0,0,0,173,18,normal
0,0,0,0,0,0,0,245,7,normal
0,0,0,0,0,0,0,54,509,normal
0,0,0,0,0,0,0,256,3,normal
0,0,0,0,0,0,0,193,1,normal
0,0,0,0,0,0,0,687,1,normal
0,0,0,0,0,0,0,344,5,normal
0,0,0,0,0,0,0,238,9,normal
0,0,0,0,0,0,0,237,18,normal
0,0,0,0,0,0,0,42,4,normal
0,0,0,0,0,0,0,1,9,normal
0,0,0,0,0.07,0,0,257,15,normal
0,0,0,0,0,0,0,239,6,normal
0,0,0,0,0.5,0,0,220,2,normal
0,0,0,0,0,0,0,208,10,normal
0,0,0,0,0,0,0,327,20,normal
0,0,0,0,0,0,0,225,25,normal
0,0,0,0,0,0,0,234,13,normal
0,0,0,0,0,0,0,319,8,normal
0,0,0,0,0,0,0,334,3,normal
0,0,0,0,0,0,0,245,11,normal
0,0,0,0,0,0,0,321,4,normal
0,0,0,0,0,0,0,1,3,normal
0,0,0,0,0,0,0,44,4,normal
0,0,0,0,0,0,0,135,1,normal
0,0,54451,0,0,0,0,89,1,normal
0,0,0,0,0,0,0,0,1,portsweep
0,0,0,0,0,0,0,209,14,normal
0,0,0,0,0,0,0,271,3,normal
0,0,0,0,0,0,0,303,11,normal
1,0,0,0,0,0,0,1620,3,normal
0,0,0,0,1,0,0,0,1,nmap
0,0,0,0,0,0,0,202,37,normal
0,0,0,0,0,0,0,241,7,normal
0,0,0,0,0,0,0,259,1,normal
0,0,0,0,0,0,0,44,144,normal
0,0,0,0,0,0,0,211,3,normal
0,0,0,0,0,0,0,287,28,normal
0,0,0,0,0,0,0,361,13,normal
0,0,0,0,0,0,0,56,511,normal
0,0,0,0,0,0,0,1,6,normal
0,0,0,0,0,0,0,231,15,normal
0,0,0,0,0,0,0,150,1,normal
0,0,0,0,0,0,0,326,20,normal
0,0,1,0,0,0,0,924,2,normal
0,0,0,0,0,0,0,303,4,normal
0,0,0,0,0,0,0,318,6,normal
0,0,0,0,0,0,0,298,8,normal
0,0,0,0,0,0,0,268,1,normal
0,0,0,0,0,0,0,260,3,normal
0,0,0,0,0,0,0,224,15,normal
0,0,0,0,0,0,0,225,11,normal
0,0,21,0,0,0,0,210,1,normal
0,0,0,0,0,0,0,275,1,normal
0,0,0,0,0,0,0,323,4,normal
0,0,0,0,0,0,0,61298,8,normal
0,0,0,0,0,0,0,1,2,normal
0,0,0,0,0,0,0,1631,2,normal
0,0,0,0,0,0,0,212,4,normal
0,0,0,0,0,0,0,53,508,normal
0,0,0,0,0,0,0,240,11,normal
0,0,0,0,0,0,0,32,6,normal
0,0,0,0,0,0,0,193,12,normal
0,0,0,0,0,0,0,220,14,normal
0,0,0,0,0,0,0,298,34,normal
0,0,0,0,0,0,0,235,3,normal
0,0,0,0,0,0,0,361,25,normal
0,0,0,0,0,0,0,243,26,normal
0,0,0,0,0,0,0,10,1,normal
0,0,0,0,0,0,0,44,123,normal
0,0,0,0,0,0,0,115,13,normal
0,0,0,0,0,0,0,349,13,normal
0,0,0,0,0,0,0,16550,1,normal
0,0,0,0,0,0,0,211,7,normal
0,0,0,0,0,0,0,340,5,normal
0,0,0,0,0,0,0,273,9,normal
0,0,0,0,0,0,0,36,11,normal
0,0,0,0,0,0,0,0,1,portsweep
0,0,0,0,0,0,0,218,3,normal
0,0,0,0,0,0,0,1,20,normal
0,0,0,0,0,0,0,56,510,normal
0,0,0,0,0,0,0,53,511,normal
0,0,0,0,0,0,0,215,12,normal
0,0,0,0,0,0,0,190,2,normal
0,0,0,0,0,0,0,330,18,normal
0,0,0,0,0,0,0,331,33,normal
0,0,0,0,0,0,0,141,7,normal
0,0,0,0,0,0,0,2881,2,normal
0,0,0,0,0,0,0,43,211,normal
0,0,0,0,0,0,0,30,1,normal
0,0,0,0,0,0,0,1028,1,normal
0,0,0,0,0,0,0,317,2,normal
0,0,0,0,0,0,0,218,8,normal
0,0,0,0,0,0,0,763,1,normal
0,0,0,0,0,0,0,223,19,normal
0,0,0,0,0,0,0,292,27,normal
0,0,0,0,0,0,0,214,1,normal
0,0,0,0,0,0,0,55,327,normal
0,0,0,0,0,0,0,338,14,normal
0,0,0,0,0,0,0,44,230,normal
0,0,0,0,0,0,0,302,12,normal
0,0,0,0,0,0,0,301,17,normal
0,0,0,0,0,0,0,42,16,normal
0,0,0,0,0,0,0,1663,1,normal
0,0,0,0,0,0,0,44,160,normal
0,0,0,0,0,0,0,312,9,normal
0,0,0,0,0,0,0,43,8,normal
0,0,0,0,0,0,0,11,2,normal
0,0,0,0,0,0,0,294,6,normal
0,0,0,0,0,0,0,202,52,normal
0,0,0,0,0,0,0,44,140,normal
0,0,0,0,0,0,0,1428,1,normal
0,0,0,0,0,0,0,316,2,normal
0,0,0,0,0.5,0,0,162,23,normal
0,0,0,0,0,0,0,250,2,normal
0,0,0,0,0,0,0,323,2,normal
0,0,0,0,0,0,0,233,5,normal
0,0,0,0,0,0,0,0,1,normal
0,0,1,0,0,0,0,1684,5,normal
0,0,0,0,0,0,0,249,1,normal
0,0,0,0,0,0,0,298,5,normal
0,0,0,0,0,0,0,287,14,normal
0,0,0,0,0,0,0,220,34,normal
0,0,0,0,0,0,0,235,2,normal
0,0,0,0,0,0,0,214,5,normal
0,0,0,0,0,0,0,5929,16,normal
0,0,0,0,0,0,0,320,8,normal
0,0,0,0,0,0,0,40008,3,normal
0,0,0,0,0,0,0,218,18,normal
0,0,0,0,0,0,0,214,4,normal
0,0,0,0,0,0,0,186,3,normal
0,0,0,0,0,0,0,219,9,normal
0,0,0,0,0,0,0,222,4,normal
0,0,0,0,0,0,0,217,5,normal
0,0,0,0,0,0,0,192,2,normal
0,0,0,0,0,0,0,240,3,normal
0,0,0,0,0,0,0,297,4,normal
0,0,0,0,0,0,0,234,22,normal
0,0,0,0,0,0,0,208,11,normal
0,0,1,0,0,0,0,988,2,normal
0,0,1,0,0,0,0,1822,2,normal
0,0,0,0,0,0,0,231,6,normal
0,0,0,0,0,0,0,53,503,normal
0,0,0,0,0,0,0,45,146,normal
0,0,0,0,0,0,0,310,1,normal
0,0,0,0,0,0,0,207,3,normal
0,0,0,0,0,0,0,193,5,normal
0,0,0,0,0,0,0,216,11,normal
0,0,0,0,0,0,0,230,24,normal
0,0,0,0,0,0,0,45,4,normal
0,0,0,0,0,0,0,42,145,normal
0,0,0,0,0,0,0,105,3,normal
0,0,0,0,0,0,0,5072,1,normal
0,0,0,0,0,0,0,204,24,normal
0,0,0,0,0,0,0,55,318,normal
0,0,0,0,0,0,0,206,8,normal
0,0,0,0,0,0,0,228,4,normal
0,0,0,0,0,0,0,44,187,normal
0,0,0,0,0,0,0,212,6,normal
0,0,0,0,0,0,0,192,2,normal
0,0,0,0,0,0,0,222,10,normal
0,0,0,0,0,0,0,285,3,normal
0,0,0,0,0,0,0,55,274,normal
0,0,0,0,0,0,0,239,8,normal
0,0,0,0,0,0,0,293,50,normal
0,0,0,0,0.05,0,0,360,23,normal
0,0,0,0,0,0,0,256,15,normal
0,0,0,0,0,0,0,8873,2,normal
0,0,0,0,0,0,0,738,2,normal
0,0,0,0,0,0,0,296,2,normal
0,0,0,0,0,0,0,294,22,normal
0,0,0,0,0,0,0,227,2,normal
0,0,0,0,0,0,0,200,4,normal
0,0,0,0,0,0,0,304,3,normal
0,0,0,0,0,0,0,10073,1,normal
0,0,0,0,0,0,0,244,4,normal
0,0,0,0,0,0,0,310,11,normal
0,0,0,0,0,0,0,224,2,normal
0,0,0,0,0,0,0,44,3,normal
0,0,0,0,0,0,0,44,404,normal
1,0,0,0,0,0,0,192,1,normal
0,0,0,0,0,0,0,212,2,normal
0,0,0,0,0,0,0,193,31,normal
0,0,0,0,0,0,0,50,511,normal
0,0,0,0,0,0,0,235,16,normal
0,0,0,0,0,0,0,298,1,normal
0,0,0,0,0,0,0,43,111,normal
0,0,0,0,0,0,0,105,1,normal
0,0,0,0,0,0,0,45,178,normal
0,0,0,0,0,0,0,209,23,normal
0,0,0,0,0,0,0,105,1,normal
0,0,0,0,0,0,0,340,7,normal
0,0,0,0,0,0,0,177,25,normal
0,0,0,0,0,0,0,239,19,normal
0,0,0,0,1,0,0,0,1,nmap
0,0,0,0,0,0,0,246,7,normal
0,0,0,0,0,0,0,738,2,normal
0,0,0,0,0,0,0,325,17,normal
0,0,0,0,0,0,0,335,17,normal
0,0,0,0,0,0,0,302,1,normal
0,0,0,0,0,0,0,219,19,normal
0,0,0,0,0,0,0,12983,2,normal
0,0,0,0,0,0,0,343,7,normal
0,0,0,0,0,0,0,228,1,normal
0,0,0,0,0,0,0,3514,1,normal
0,0,0,0,0,0,0,193,16,normal
0,0,0,0,0,0,0,194,23,normal
0,0,0,0,0,0,0,44,177,normal
0,0,0,0,1,0,0,0,1,nmap
0,0,0,0,0,0,0,44,7,normal
0,0,0,0,0,0,0,44,164,normal
0,0,0,0,0,0,0,52,503,normal
0,0,0,0,0,0,0,29,2,normal
0,0,0,0,0,0,0,228,4,normal
0,0,0,0,0,0,0,235,24,normal
0,0,0,0,0,0,0,298,22,normal
0,0,0,0,0,0,0,265,8,normal
0,0,0,0,0,0,0,46,62,normal
0,0,0,0,0,0,0,282,2,normal
0,0,0,0,0,0,0,44,146,normal
0,0,0,0,0,0,0,337,28,normal
0,0,0,0,0,0,0,327,8,normal
0,0,0,0,1,0,0,0,1,nmap
0,0,0,0,0,0,0,81,1,normal
0,0,0,0,0,0,0,213,3,normal
0,0,0,0,0,0,0,324,13,normal
0,0,0,0,0,0,0,325,32,normal
0,0,0,0,0,0,0,235,16,normal
0,0,0,0,0,0,0,164,1,normal
0,0,0,0,0,0,0,314,15,normal
0,0,0,0,0,0,0,352,1,normal
0,0,0,0,0,0,0,44,230,normal
0,0,0,0,0,0,0,45,238,normal
0,0,0,0,0,0,0,301,44,normal
0,0,0,0,0,0,0,296,27,normal
0,0,0,0,0,0,0,54,494,normal
0,0,0,0,0,0,0,361,24,normal
0,0,0,0,0,0,0,306,4,normal
0,0,0,0,0,0,0,46,217,normal
0,0,0,0,0,0,0,42562,1,normal
0,0,0,0,0,0,0,210,15,normal
0,0,0,0,0,0,0,307,44,normal
0,0,0,0,0,0,0,326,12,normal
0,0,0,0,0,0,0,46,184,normal
0,0,0,0,0,0,0,262,1,normal
0,0,0,0,0,0,0,313,2,normal
0,0,0,0,0,0,0,276,6,normal
0,0,0,0,0,0,0,868,1,normal
0,0,0,0,0,0,0,55,506,normal
0,0,0,0,0,0,0,237,10,normal
0,0,0,0,0,0,0,289,24,normal
0,0,0,0,0,0,0,249,24,normal
0,0,0,0,0,0,0,333,10,normal
0,0,0,0,0,0,0,44,167,normal
0,0,0,0,0,0,0,208,23,normal
0,0,0,0,0,0,0,224,14,normal
0,0,0,0,0,0,0,236,11,normal
0,0,0,0,0,0,0,53,507,normal
0,0,1,0,0,0,0,1046,2,normal
0,0,0,0,0,0,0,105,1,normal
0,0,1179,0,0,0,0,146,1,normal
0,0,0,0,0,0,0,319,1,normal
0,0,0,0,0,0,0,310,44,normal
0,0,0,0,0,0,0,293,14,normal
0,0,0,0,0,0,0,210,1,normal
0,0,0,0,0,0,0,53,511,normal
0,0,0,0,0,0,0,868,1,normal
0,0,0,0,1,0,0,0,1,nmap
0,0,0,0,0,0,0,5,1,normal
0,0,0,0,0,0,0,3190,1,normal
0,0,0,0,0,0,0,275,2,normal
0,0,0,0,0,0,0,43,130,normal
0,0,0,0,0,0,0,348,19,normal
0,0,0,0,0,0,0,0,1,portsweep
0,0,0,0,0,0,0,301,1,normal
0,0,0,0,0,0,0,228,3,normal
0,0,0,0,0,0,0,302,2,normal
0,0,0,0,0,0,0,379,10,normal
0,0,0,0,0,0,0,169,5,normal
0,0,0,0,0,0,0,105,1,normal
0,0,0,0,0,0,0,856,1,normal
0,0,0,0,0,0,0,290,3,normal
0,0,0,0,0,0,0,282,1,normal
0,0,0,0,0,0,0,302,17,normal
0,0,0,0,0,0,0,40494,9,normal
0,0,0,0,0,0,0,205,6,normal
0,0,0,0,0,0,0,226,22,normal
0,0,0,0,0,0,0,1,4,normal
0,0,0,0,0,0,0,209,6,normal
0,0,0,0,0,0,0,219,1,normal
0,0,0,0,0,0,0,105,2,normal
0,0,0,0,0,0,0,352,18,normal
0,0,2,0,0,0,0,718,1,normal
0,0,0,0,0,0,0,229,37,normal
0,0,0,0,0,0,0,296,1,normal
0,0,0,0,0,0,0,28,63,normal
0,0,0,0,0,0,0,288,32,normal
0,0,0,0,0,0,1,295,2,normal
0,0,0,0,0,0,0,207,10,normal
0,0,0,0,0,0,0,245,2,normal
0,0,0,0,1,0,0,0,1,nmap
0,0,0,0,0,0,0,1,3,normal
0,0,0,0,0,0,0,287,5,normal
0,0,0,0,0,0,0,6,1,normal
0,0,0,0,0,0,0,220,3,normal
0,0,0,0,0,0,0,55,507,normal
0,0,0,0,0,0,0,292,20,normal
0,0,0,0,0,0,0,212,2,normal
0,0,0,0,0,0,0,168,6,normal
0,0,0,0,0,0,0,352,9,normal
0,0,0,0,0,0,0,8737,15,normal
0,0,0,0,0,0,0,254,2,normal
0,0,0,0,0,0,0,0,1,portsweep
0,0,1,0,0,0,0,15827,1,normal
0,0,0,0,0,0,0,45,231,normal
0,0,0,0,0,0,0,741,2,normal
0,0,0,0,0,0,0,304,4,normal
0,0,0,0,0,0,0,281,11,normal
0,0,0,0,0,0,0,383,2,normal
0,0,0,0,0,0,0,231,38,normal
0,0,0,0,0,0,0,184,1,normal
0,0,0,0,0,0,0,301,21,normal
0,0,0,0,0,0,0,232,14,normal
0,0,0,0,0,0,0,52,511,normal
0,0,0,0,0,0,0,336,5,normal
0,0,0,0,0,0,0,289,4,normal
0,0,0,0,0,0,0,236,31,normal
0,0,0,0,0,0,0,358,23,normal
0,0,0,0,0,0,0,316,12,normal
0,0,0,0,0,0,0,324,9,normal
0,0,0,0,0,0,0,309,5,normal
0,0,0,0,0,0,0,320,9,normal
0,0,0,0,0,0,0,218,12,normal
0,0,0,0,0,0,0,0,1,portsweep
0,0,0,0,0,0,0,46,120,normal
0,0,0,0,0,0,0,218,2,normal
0,0,0,0,0,0,0,310,2,normal
0,0,0,0,0,0,0,45,148,normal
0,0,0,0,0,0,0,217,14,normal
0,0,0,0,0,0,0,18290,1,normal
0,0,0,0,0,0,0,330,1,normal
0,0,0,0,0,0,0,105,2,normal
0,0,30,0,0,0,1,162,1,normal
0,0,0,0,0,0,0,4753,13,normal
0,0,0,0,0,0,0,1,2,normal
0,0,0,0,0,0,0,247,4,normal
0,0,0,0,0,0,0,1,19,normal
0,0,0,0,0,0,0,223,14,normal
0,0,0,0,0,0,0,298,31,normal
0,0,1,0,0,0,0,39282,1,normal
0,0,0,0,0,0,0,245,41,normal
0,0,0,0,0,0,0,292,16,normal
0,0,0,0,0,0,0,2833,1,normal
0,0,0,0,0,0,0,342,22,normal
0,0,0,0,0,0,0,9,2,normal
0,0,0,0,0,0,0,231,6,normal
0,0,0,0,0,0,0,45,157,normal
0,0,0,0,0,0,0,270,1,normal
0,0,0,0,0,0,0,251,1,normal
0,0,0,0,0,0,0,105,1,normal
0,0,0,0,0,0,0,330,19,normal
0,0,0,0,0,0,0,253,19,normal
0,0,0,0,0,0,0,223,9,normal
0,0,0,0,0,0,0,274,8,normal
0,0,0,0,0,0,0,40008,3,normal
0,0,0,0,0,0,0,277,1,normal
0,0,0,0,0,0,0,218,7,normal
0,0,0,0,0,0,0,188,21,normal
0,0,0,0,0,0,0,3909,6,normal
0,0,41,0,0,0,0,123,1,normal
0,0,0,0,0,0,0,189,2,normal
0,0,0,0,0,0,0,314,15,normal
0,0,0,0,0,0,0,296,20,normal
0,0,0,0,0,0,0,307,13,normal
0,0,0,0,0,0,0,224,37,normal
0,0,0,0,0,0,0,45,505,normal
0,0,0,0,0,0,0,44,177,normal
0,0,0,0,0.33,0,0,240,12,normal
0,0,0,0,0,0,0,43,193,normal
0,0,0,0,0,0,0,15876,16,normal
0,0,0,0,0,0,0,292,13,normal
0,0,0,0,0,0,0,324,18,normal
0,0,0,0,0,0,0,262,1,normal
0,0,0,0,0,0,0,241,28,normal
0,0,0,0,0,0,0,44,205,normal
0,0,0,0,0,0,0,236,12,normal
0,0,0,0,0,0,0,325,30,normal
0,0,0,0,0,0,0,294812,1,normal
0,0,0,0,0,0,0,251,16,normal
0,0,0,0,0,0,0,200,6,normal
0,0,0,0,0,0,0,269,2,normal
0,0,0,0,0,0,0,55,483,normal
0,0,0,0,0,0,0,321,2,normal
0,0,0,0,0,0,0,295,8,normal
0,0,0,0,0,0,0,44,220,normal
0,0,0,0,0,0,0,237,1,normal
0,0,0,0,0,0,0,44,190,normal
0,0,0,0,0,0,0,185,1,normal
0,0,0,0,0,0,0,304,2,normal
0,0,0,0,0,0,0,331,14,normal
0,0,0,0,0,0,0,293,7,normal
0,0,0,0,0,0,0,221,9,normal
0,0,1,0,0,0,0,14241,1,normal
0,0,0,0,0,0,0,226,11,normal
0,0,0,0,0,0,0,105,1,normal
